orf	E0	E3	L	P	M	F	pvalue	Diffexpr
CG14070-A	0.141960945213741	0.130466569089051	0.123505222559531	0.167973282283547	0.247879964370375	0.188214016483755	0.000104171545069853	FALSE
CG14071-A	0.201710647748898	0.213947723046113	0.156624889682852	0.138040566105133	0.145998078434237	0.143678094982767	0.263310951844264	FALSE
CG14072-A	0.135739332896325	0.12395697397536	0.121529059909887	0.152916462619156	0.267880185802184	0.197977984797089	0.000837878657544049	FALSE
CG14073-B	0.161345721006496	0.180097450324758	0.158112642579858	0.175249414925306	0.165261095200983	0.159933675962599	0.213885141285737	FALSE
CG14074-A	0.208257934088292	0.17260846658105	0.151340151105047	0.156886449787859	0.141506930633208	0.169400067804545	0.00822913438743892	FALSE
CG14075-A	0.164020598739728	0.129010297343379	0.251612187128246	0.120258937932793	0.146244584852245	0.18885339400361	0.00125329782365771	FALSE
CG14076-A	0.146963348913974	0.134004031954698	0.143462175836506	0.171456065375902	0.231975601768477	0.172138776150443	0.0092724348190622	FALSE
CG14077-A	0.153294875773609	0.15499315818601	0.133144023952177	0.175722531723276	0.22872417820347	0.154121232161457	1.57457234708784e-06	TRUE
CG14079-A	0.151969701735217	0.145552600521641	0.156441559075529	0.172888935007915	0.183155737812855	0.189991465846843	0.108891095253876	FALSE
CG14080-A	0.164346572198595	0.136681151059908	0.153760056020564	0.184263449161602	0.179077991428776	0.181870780130555	0.0483833146946572	FALSE
CG14080-B	0.175144232894472	0.156815309972518	0.150764941062819	0.166458346828807	0.162289667785065	0.188527501456319	0.00528584807756694	FALSE
CG14082-A	0.164659740884281	0.159279859665672	0.189071863700185	0.193053803814311	0.147172600469506	0.146762131466045	0.012538870099346	FALSE
CG14086-A	0.162131867300353	0.143391429401796	0.185536409553463	0.184505840270027	0.172023525072771	0.152410928401591	0.180000496283545	FALSE
CG14087-A	0.156079525155565	0.148764124282376	0.187724988662579	0.152810778586138	0.176313975588968	0.178306607724374	0.0102523971933102	FALSE
CG14088-A	0.123115334602265	0.163699865814225	0.150189721390326	0.199264314189254	0.205177182112152	0.158553581891777	0.0282762636755984	FALSE
CG14089-A	0.103130244645715	0.0986042593413679	0.376714919403395	0.119490710266542	0.166872280473615	0.135187585869364	8.71277280135228e-08	TRUE
CG1409-A	0.158188504429557	0.129324643350682	0.136910460346513	0.173363649566133	0.237464875529886	0.16474786677723	0.00922054996264511	FALSE
CG14095-A	0.114951313691203	0.120005381453972	0.305913277581429	0.163368419819415	0.16201638293489	0.133745224519092	0.00146603396661611	FALSE
CG14096-A	0.129927705377507	0.153458522620175	0.279705852264596	0.144309874577325	0.104862143483704	0.187735901676693	0.000447926491918572	FALSE
CG14098-A	0.10196829095653	0.134346439019199	0.142709105911942	0.180794010243598	0.291588179409971	0.14859397445876	0.00434501596088394	FALSE
CG14098-B	0.135914824272739	0.126226029810312	0.147350463784064	0.238163539639358	0.223402388199927	0.128942754293599	0.0267448827650422	FALSE
CG14100-A	0.205026590536231	0.192468736121691	0.163706273104314	0.120572496820839	0.13701966011919	0.181206243297736	0.000117507092920577	FALSE
CG14101-A	0.130179385509141	0.127709785570174	0.113617844028972	0.199651633382385	0.275073025213859	0.153768326295468	0.00496797963536738	FALSE
CG14102-A	0.193808292880573	0.18148670864958	0.143862875297962	0.175157558757904	0.153038841657528	0.152645722756454	1.83127042351252e-06	TRUE
CG14103-A	0.208565943060946	0.17658745343383	0.162063284799508	0.157644901171212	0.134092867915891	0.161045549618614	4.2928875549895e-05	FALSE
CG14104-A	0.133590902198394	0.135341433767045	0.252776608924057	0.140456212525795	0.164398391127796	0.173436451456912	0.00117755178739074	FALSE
CG14105-A	0.127572745023109	0.140814937261947	0.181349884425962	0.176860665077464	0.211325152921153	0.162076615290363	0.000944647746423234	FALSE
CG14106-A	0.0886674166038593	0.103652742402932	0.100659121420654	0.173280593231421	0.413488028500769	0.120252097840365	0.00111149645667857	FALSE
CG14107-A	0.105891055341027	0.123737954481423	0.22968908580573	0.309807349188441	0.114631675260195	0.116242879923184	1.70817897898170e-17	TRUE
CG14109-A	0.140967246675114	0.128990063105254	0.149452370121996	0.198976719883738	0.191303205101668	0.19031039511223	0.0510388328686648	FALSE
CG1411-C	0.12871203995556	0.168924115887814	0.14775451494444	0.204403745965951	0.183288705055107	0.166916878191127	0.00296148720809290	FALSE
CG14110-A	0.190666116480747	0.261776049403796	0.151851259067061	0.140280424269925	0.1194481413896	0.135978009388872	8.58072772529435e-05	FALSE
CG14111-A	0.15048560364243	0.214905979088159	0.205122398677351	0.150286244439246	0.150227709669296	0.128972064483517	4.1108734221804e-05	FALSE
CG14112-A	0.17701255050728	0.243972933081398	0.203169469313243	0.119553866370705	0.133166710508161	0.123124470219214	0.188883749196877	FALSE
CG14113-A	0.170889187402661	0.139258252535799	0.156583339366848	0.155236675279451	0.210231061851699	0.167801483563543	0.147012191544094	FALSE
CG14115-A	0.164169871341988	0.148156843480649	0.173139380598445	0.168254468318816	0.175756190069364	0.170523246190739	0.196240299922641	FALSE
CG14116-A	0.150504642867022	0.158337217786272	0.16439804849389	0.171783462721199	0.195741072020174	0.159235556111443	8.38484118355403e-07	TRUE
CG14117-A	0.214379129613975	0.175759814892701	0.156970967961828	0.149075455355141	0.129175588699135	0.174639043477221	2.01874273189696e-07	TRUE
CG14118-A	0.116941731043613	0.121724962212229	0.138253830340155	0.348414174489799	0.1480355204567	0.126629781457505	1.81160277832272e-10	TRUE
CG14119-A	0.126597387890952	0.124118801373705	0.343788531666974	0.106634154922758	0.152736344641729	0.146124779503881	0.00149562350947094	FALSE
CG1412-A	0.179717679978845	0.195853562042916	0.153229396689166	0.152162522047497	0.163130880715421	0.155905958526155	5.02986689760695e-11	TRUE
CG14120-A	0.121034509113245	0.128862083583424	0.231470613922511	0.131707646204891	0.203644835839223	0.183280311336706	2.91617251951780e-06	TRUE
CG14121-A	0.18293475436372	0.188179701226834	0.134035631910074	0.169014506841135	0.156338841589587	0.169496564068651	0.238553092327946	FALSE
CG14122-A	0.140742850327826	0.151852509441983	0.203761281045927	0.162509400759467	0.176322692737235	0.164811265687562	0.000462184463800931	FALSE
CG14125-A	0.124226238055215	0.122665556351356	0.141795258785472	0.143790814809997	0.226493141010202	0.241028990987757	0.0374830486792153	FALSE
CG14126-A	0.163762025061554	0.182279135362296	0.175074881886017	0.178570121153066	0.152717126387688	0.147596710149379	0.0285688759481376	FALSE
CG14127-A	0.151191569127924	0.163765883398324	0.15657927456734	0.17315123567596	0.189257244447612	0.166054792782839	8.57428626669019e-08	TRUE
CG14128-A	0.104805959692859	0.121126672831689	0.114006649674746	0.225135193234132	0.287639865158186	0.147285659408389	2.58985417859313e-05	FALSE
CG14129-A	0.154911390598857	0.146240021546529	0.172570446309418	0.197548852929334	0.170340765528439	0.158388523087423	0.291515126421212	FALSE
CG14130-A	0.167832707398718	0.168088028000125	0.177291499437999	0.152579744870061	0.152834396004625	0.181373624288472	0.0009787723544777	FALSE
CG14131-A	0.143550083039409	0.1324393539485	0.202023968986328	0.154913312744725	0.173367999812605	0.193705281468434	1.34660132646661e-07	TRUE
CG14132-A	0.127396102591801	0.127713010751471	0.218211853899733	0.213991293136682	0.157681358006215	0.155006381614098	2.26744142946607e-05	FALSE
CG14133-A	0.194588585557039	0.195571511084712	0.152554108768644	0.168988140514346	0.132864103388267	0.155433550686992	6.92614380843522e-07	TRUE
CG14135-A	0.19651473481322	0.183440886517207	0.144165112462985	0.176085491933312	0.150828917661537	0.148964856611739	0.000599546478440982	FALSE
CG14137-A	0.146112948501734	0.137610311212347	0.147671301140889	0.177842634505706	0.234631866991033	0.156130937648292	0.045811851854975	FALSE
CG14141-A	0.144858118566701	0.149132444080229	0.171279109491042	0.157157612802975	0.20676738343843	0.170805331620623	0.0204695886382045	FALSE
CG14142-A	0.164482910919065	0.163739208368017	0.166038504546631	0.153730150243931	0.175980249840144	0.176028976082213	0.00120570039296196	FALSE
CG14143-A	0.097921214862535	0.098626209361482	0.48028918384712	0.118489243020628	0.100869764910018	0.103804383998217	3.48647638702212e-05	FALSE
CG14145-A	0.189289199527268	0.191126874136208	0.169123768533185	0.134015044636787	0.152595461428503	0.16384965173805	0.253448520095757	FALSE
CG14147-A	0.178343402465917	0.154007430567265	0.243950890044125	0.137891756127177	0.139263606024491	0.146542914771025	0.000596772159867101	FALSE
CG14148-A	0.209847007237342	0.172470822837275	0.140877412929186	0.158365627872512	0.149669842904922	0.168769286218764	0.0148757271980404	FALSE
CG14149-A	0.228822369574221	0.214058897082742	0.131723988992857	0.145342453126664	0.117318249263835	0.16273404195968	2.23608466824105e-07	TRUE
CG14151-A	0.137613651425807	0.127629517369862	0.133059553738406	0.20055145400049	0.246733606375406	0.154412217090028	5.84226067700154e-08	TRUE
CG14153-A	0.132139646204739	0.131370859244792	0.162273292602299	0.185557218207122	0.21740041759381	0.171258566147237	0.00109901924049516	FALSE
CG14156-A	0.150488225072404	0.136491429461952	0.163921109215143	0.187239962230668	0.201291755415736	0.160567518604097	1.84930659904899e-05	FALSE
CG14157-A	0.153133034460618	0.156451705416167	0.149955251459324	0.18073178933788	0.196466446113138	0.163261773212874	1.60722758728529e-06	TRUE
CG14160-A	0.158483402956064	0.143415579568066	0.166099838598596	0.169713816102103	0.184019591215313	0.178267771559859	0.000192558955730804	FALSE
CG14162-A	0.194049802492047	0.181821687401839	0.150757623179193	0.158368299214669	0.147846348658999	0.167156239053252	3.55996437200624e-14	TRUE
CG14163-A	0.176903670738654	0.161922594705525	0.154836032130552	0.16620614063554	0.178894838016919	0.16123672377281	0.00142248895374577	FALSE
CG14164-A	0.150061653023151	0.150779097357657	0.140060144283155	0.177566290765813	0.21653205079284	0.165000763777384	5.40217697899892e-06	TRUE
CG14165-A	0.159287559835436	0.17663034772011	0.161814025614455	0.179032100155978	0.16071160020006	0.162524366473961	3.2124945376313e-05	FALSE
CG14166-A	0.154834149019181	0.155598231296256	0.228172549983762	0.140940074898801	0.155630228990433	0.164824765811567	0.00761120842959263	FALSE
CG14167-A	0.146169652804837	0.131653708517454	0.159412504438274	0.182133938707215	0.181779774900914	0.198850420631306	0.335708825963269	FALSE
CG14168-A	0.169580574317086	0.165242627582168	0.175142060284273	0.15337730645344	0.171771686587055	0.164885744775978	0.00394338350598521	FALSE
CG14173-A	0.190614805663624	0.177660708118354	0.190775606447761	0.158553513106942	0.132406602911503	0.149988763751816	0.93713033516551	FALSE
CG14174-A	0.170417784926609	0.16860814872874	0.165536303322229	0.182313115844074	0.15888145536691	0.154243191811438	0.367393615921462	FALSE
CG14176-B	0.155504979811122	0.146933380283769	0.1704028424751	0.176958185777023	0.189210638870634	0.160989972782352	1.81253849664541e-12	TRUE
CG14177-A	0.210769087038928	0.205354329310826	0.12035093364156	0.13096259849903	0.143946026531172	0.188617024978485	0.00124649904192297	FALSE
CG14179-A	0.151710026144443	0.153795574413458	0.167630383865901	0.162691541628992	0.19960962481941	0.164562849127796	0.0167192390307237	FALSE
CG1418-A	0.154351487902317	0.151960915766345	0.146096538464048	0.172247092400209	0.237341958116025	0.138002007351056	4.95558705066077e-07	TRUE
CG14180-A	0.145555622315224	0.151268025406338	0.155448175243747	0.185089779547043	0.205396990547301	0.157241406940347	0.00176093169709271	FALSE
CG14181-A	0.177270756816073	0.181726917457934	0.145475163181868	0.171619741387919	0.174606356984407	0.149301064171799	0.0564327960780259	FALSE
CG14182-A	0.172117089886652	0.175226805763205	0.166771474141338	0.178806539629597	0.153722755165357	0.153355335413851	0.00138065609850653	FALSE
CG14183-A	0.126649122114708	0.123440466390206	0.11215766407423	0.19093503741338	0.295335263476524	0.151482446530951	2.70267238907407e-25	TRUE
CG14184-A	0.177958714385484	0.193106128034705	0.149575359977812	0.165193805518361	0.154178851591285	0.159987140492353	1.79842759368838e-07	TRUE
CG14185-A	0.160510468172474	0.135722518450344	0.204180190211288	0.129064905631137	0.202332879268847	0.168189038265911	0.000160386367783588	FALSE
CG14186-A	0.149737505344257	0.153843873515866	0.17388252819583	0.159291172656091	0.185552979566705	0.17769194072125	0.000394914075615782	FALSE
CG14187-A	0.161215906718472	0.13034442079203	0.137574986711112	0.156927907655772	0.176214760822513	0.237722017300101	3.12458778109573e-05	FALSE
CG14189-A	0.171113514754076	0.112002554306141	0.244347438700818	0.152596426660442	0.128555203754579	0.191384861823944	0.0280667329282543	FALSE
CG14190-A	0.108291179189201	0.159171551247759	0.151949947877664	0.213760143005806	0.215392884138538	0.151434294541031	0.0170987958609474	FALSE
CG14191-A	0.174603674165452	0.150746665826462	0.193045465322883	0.158608798084102	0.145615013556066	0.177380383045036	0.117775660205819	FALSE
CG14193-A	0.173260537626341	0.141467904740701	0.157898888428974	0.131888532592215	0.207599543739643	0.187884592872126	0.00497581409489652	FALSE
CG14194-A	0.190726449575791	0.203675777349009	0.147620004668129	0.156497700884467	0.134982681364813	0.166497386157791	3.08539997000091e-05	FALSE
CG14195-A	0.1611494805805	0.166083405124986	0.168235050668302	0.15572766804192	0.18717325021242	0.161631145371873	0.130006143364853	FALSE
CG14196-A	0.165779035181671	0.16582877398127	0.183403813484806	0.161844765990357	0.154551286542903	0.168592324818993	0.158984012292329	FALSE
CG14199-A	0.177557394101714	0.159452192196077	0.166644255709158	0.157910773322032	0.162679515286287	0.175755869384732	0.000417897764974514	FALSE
CG1420-A	0.202957405094928	0.199134918451197	0.149148740530334	0.160245230849585	0.142108095446211	0.146405609627745	0.000615480816056364	FALSE
CG14200-A	0.171050924106671	0.166715255309626	0.162478732353377	0.167382469464177	0.169655743097996	0.162716875668152	0.0588385005646989	FALSE
CG14204-A	0.155981386293384	0.146734635164509	0.182449166176034	0.156817361673471	0.184323022489733	0.173694428202869	0.655882011513625	FALSE
CG14205-A	0.127230644595164	0.135283753076494	0.246639351151454	0.146334516362078	0.172642634843101	0.171869099971708	5.21352019088626e-23	TRUE
CG1421-A	0.1435303879147	0.136187805188687	0.136246545341404	0.173195555225867	0.241678427498842	0.1691612788305	0.000175792921871667	FALSE
CG14210-A	0.214492607978065	0.195302221438928	0.174920927777222	0.107320086686817	0.102793574912717	0.20517058120625	2.94427306027833e-05	FALSE
CG14211-B	0.196538040335999	0.183068699849104	0.165683453812782	0.148620893661328	0.149324219711269	0.156764692629518	6.422416006499e-06	FALSE
CG14212-A	0.150820750838719	0.135793156071642	0.174407138165812	0.176817438991355	0.209752173338089	0.152409342594384	0.00103454321862542	FALSE
CG14214-A	0.191158693943593	0.166525570658844	0.257783320253805	0.129886551245443	0.0992300823117365	0.155415781586579	0.0237396274929104	FALSE
CG14215-A	0.199637398859972	0.204613186892085	0.146140738671313	0.151901854779851	0.147226325256014	0.150480495540764	1.23241088201140e-25	TRUE
CG14216-A	0.168230629291315	0.175530356013717	0.176726729629925	0.159241229092808	0.154307514899521	0.165963541072712	0.000432823905829108	FALSE
CG14217-E	0.239211897219646	0.212924618902298	0.158893046918131	0.130261978836436	0.1151354577221	0.14357300040139	0.0179738784861084	FALSE
CG14218-A	0.185427950325847	0.177224677611321	0.176299720307202	0.172678080800821	0.133879883018149	0.154489687936661	0.527385362941103	FALSE
CG14219-A	0.150491332978699	0.149192367791503	0.189317418990849	0.164438260599774	0.178669909413532	0.167890710225644	1.08754033898292e-05	FALSE
CG1422-A	0.175008101955022	0.192960366783253	0.16041532043418	0.169664152646318	0.144780995050433	0.157171063130795	0.00169956667126092	FALSE
CG14220-A	0.167519558375753	0.18441542416825	0.175089963263865	0.159214190572929	0.140382752162663	0.173378111456539	0.0195964517835318	FALSE
CG14221-A	0.153232215766491	0.17239630611651	0.169324321100604	0.157609369287637	0.171055667095223	0.176382120633536	0.0163444860196047	FALSE
CG14222-A	0.212627167601239	0.212738071602449	0.182795917571597	0.147674740172283	0.105489865715982	0.138674237336451	7.47962830298195e-13	TRUE
